dialogue_id,turn_index,speaker,utterance,emotion,num_listeners,listeners,relations,speaker_position,prev_speaker,prev_emotion,prev_utterance_len,next_speaker,next_emotion,utterance_len,utterance_word_count,voice_status,suppression_score
368,5,張愛,謝謝你的關心。,happiness,1,李曉,friend,peer,李曉,neutral,6,李曉,disgust,7,1,neutral,2
368,6,李曉,又來了！,disgust,1,張愛,friend,peer,張愛,happiness,7,張愛,happiness,4,1,neutral,2
368,7,張愛,好好好！不說了行了吧？,happiness,1,李曉,friend,peer,李曉,disgust,4,李曉,neutral,11,1,neutral,2
368,8,李曉,恩，這還差不多。,neutral,1,張愛,friend,peer,張愛,happiness,11,,,8,1,neutral,2
369,0,陳子明,小愛，發生什麼事了？,surprise,1,張愛,friend,peer,,,0,張愛,happiness,10,1,neutral,1
369,1,張愛,哦，沒什麼，就家裏出了點小事，不過已經解決了。,happiness,1,陳子明,friend,peer,陳子明,surprise,10,陳子明,neutral,23,1,neutral,2
369,2,陳子明,哦，那就好。,neutral,1,張愛,friend,peer,張愛,happiness,23,張愛,happiness,6,1,neutral,2
369,3,張愛,謝謝你啊。,happiness,1,陳子明,friend,peer,陳子明,neutral,6,陳子明,happiness,5,1,neutral,1
369,4,陳子明,不用謝，朋友嘛應該的。我還有事，先走了。哦，對了，下班想跟你說點事。,happiness,1,張愛,friend,peer,張愛,happiness,5,張愛,happiness,34,1,neutral,1
369,5,張愛,行，下班了我在公司門口等你。,happiness,1,陳子明,friend,peer,陳子明,happiness,34,陳子明,happiness,14,1,neutral,1
369,6,陳子明,那好，我先走了。,happiness,1,張愛,friend,peer,張愛,happiness,14,張愛,neutral,8,1,neutral,2
369,7,張愛,恩。,neutral,1,陳子明,friend,peer,陳子明,happiness,8,李曉,surprise,2,1,neutral,2
369,8,李曉,有事？什麼事？你們倆該不會揹着我幹什麼吧？,surprise,1,張愛,colleague,peer,張愛,neutral,2,張愛,surprise,21,1,neutral,1
369,9,張愛,哪有？！你別胡說啊！,surprise,1,李曉,colleague,peer,李曉,surprise,21,李曉,surprise,10,1,neutral,1
369,10,李曉,幹嘛那麼緊張？我也沒說什麼啊？怎麼？被我說中了，心虛了？,surprise,1,張愛,colleague,peer,張愛,surprise,10,張愛,surprise,28,1,neutral,1
369,11,張愛,哪有什麼心虛？跟本就沒有什麼事我心虛什麼啊？,surprise,1,李曉,colleague,peer,李曉,surprise,28,李曉,happiness,22,1,neutral,1
369,12,李曉,但願如此，你們倆要是敢揹着我幹什麼事不讓我知道的話，我就和你們絕交！,happiness,1,張愛,colleague,peer,張愛,surprise,22,張愛,surprise,34,1,neutral,1
369,13,張愛,哇！這麼狠？,surprise,1,李曉,colleague,peer,李曉,happiness,34,李曉,happiness,6,1,neutral,1
369,14,李曉,哼！當然！怎麼？害怕了吧？,happiness,1,張愛,colleague,peer,張愛,surprise,6,張愛,happiness,13,1,neutral,1
369,15,張愛,我們又沒揹着你幹什麼，有什麼好害怕的？,happiness,1,李曉,colleague,peer,李曉,happiness,13,李曉,neutral,19,1,neutral,2
369,16,李曉,那就好。,neutral,1,張愛,colleague,peer,張愛,happiness,19,張愛,fear,4,1,neutral,2
369,17,張愛,快工作吧！不然要挨批了。,fear,1,李曉,colleague,peer,李曉,neutral,4,李曉,neutral,12,1,suppressed,3
369,18,李曉,哦。,neutral,1,張愛,colleague,peer,張愛,fear,12,,,2,1,neutral,2
370,0,陳子明,走吧！去吃飯，我請客！,happiness,1,李曉,friend,peer,,,0,李曉,surprise,11,1,neutral,1
370,1,李曉,喲！這麼大方，發工資啦？,surprise,1,陳子明,friend,peer,陳子明,happiness,11,陳子明,happiness,12,1,neutral,1
370,2,陳子明,怎麼？沒發工資就不能請你們吃飯啊？,happiness,1,李曉,friend,peer,李曉,surprise,12,李曉,happiness,17,1,neutral,1
370,3,李曉,我可沒這麼說。,happiness,1,陳子明,friend,peer,陳子明,happiness,17,陳子明,neutral,7,1,neutral,2
370,4,陳子明,走吧！,neutral,1,李曉,friend,peer,李曉,happiness,7,,,3,1,neutral,2
371,0,李曉,喂。哦，我知道了。馬上回來。,neutral,2,"陳子明,張愛","friend,friend",peer,,,0,張愛,surprise,14,1,neutral,1
371,1,張愛,怎麼了？出什麼事了嗎？,surprise,1,李曉,friend,peer,李曉,neutral,14,李曉,neutral,11,1,neutral,2
371,2,李曉,家裏有點事，我先回去了，不陪你們吃飯了。,neutral,2,"陳子明,張愛","friend,friend",peer,張愛,surprise,11,張愛,fear,20,1,neutral,1
371,3,張愛,要不要緊啊？,fear,1,李曉,friend,peer,李曉,neutral,20,李曉,neutral,6,1,suppressed,3
371,4,李曉,沒事，一點小事。,neutral,1,張愛,friend,peer,張愛,fear,6,陳子明,surprise,8,1,neutral,2
371,5,陳子明,要不要給你留點啊？,surprise,1,李曉,friend,peer,李曉,neutral,8,李曉,angry,9,1,neutral,2
371,6,李曉,本小姐沒空跟你瞎扯。走了！,angry,1,陳子明,friend,peer,陳子明,surprise,9,張愛,fear,13,1,neutral,2
371,7,張愛,路上小心點啊！,fear,1,李曉,friend,peer,李曉,angry,13,李曉,neutral,7,1,suppressed,3
371,8,李曉,知道了。,neutral,1,張愛,friend,peer,張愛,fear,7,張愛,neutral,4,1,suppressed,3
371,9,張愛,這個李曉。,neutral,1,李曉,friend,peer,李曉,neutral,4,陳子明,neutral,5,1,suppressed,3
371,10,陳子明,她走了正好，我。,neutral,1,張愛,friend,peer,張愛,neutral,5,張愛,surprise,8,1,neutral,2
371,11,張愛,你怎麼了？你今天怎麼怪怪的？,surprise,1,陳子明,friend,peer,陳子明,neutral,8,陳子明,fear,14,1,neutral,1
371,12,陳子明,小愛，其實。,fear,1,張愛,friend,peer,張愛,surprise,14,張愛,surprise,6,1,neutral,2
371,13,張愛,有什麼就說吧！幹嘛這麼彆扭啊？,surprise,1,陳子明,friend,peer,陳子明,fear,6,陳子明,fear,15,1,neutral,1
371,14,陳子明,我。哎呀我真笨！一到關鍵時候就不會說話了。,fear,1,張愛,friend,peer,張愛,surprise,15,張愛,surprise,21,1,neutral,2
371,15,張愛,你到底想說什麼啊？,surprise,1,陳子明,friend,peer,陳子明,fear,21,,,9,1,neutral,1
372,0,張愛,你說什麼我沒聽清楚。,neutral,1,陳子明,friend,peer,,,0,陳子明,fear,10,1,neutral,2
372,1,陳子明,小愛，我們認識了這麼久，你對我。到底是什麼感覺啊？,fear,1,張愛,friend,peer,張愛,neutral,10,張愛,surprise,25,1,neutral,2
372,2,張愛,我。,surprise,1,陳子明,friend,peer,陳子明,fear,25,陳子明,neutral,2,1,neutral,2
372,3,陳子明,沒關係，實話實說。,neutral,1,張愛,friend,peer,張愛,surprise,2,張愛,happiness,9,1,neutral,2
372,4,張愛,其實你這個人挺好的，有責任心，也會關心人，而且爲人處事也不錯。,happiness,1,陳子明,friend,peer,陳子明,neutral,9,陳子明,surprise,31,1,neutral,1
372,5,陳子明,那就是還好了？,surprise,1,張愛,friend,peer,張愛,happiness,31,,,7,1,neutral,1
373,0,陳子明,那。你願意做我的女朋友嗎？,fear,1,張愛,friend,peer,,,0,張愛,surprise,13,1,neutral,2
373,1,張愛,恩？,surprise,1,陳子明,friend,peer,陳子明,fear,13,陳子明,happiness,2,1,neutral,1
373,2,陳子明,小愛，不瞞你說，我喜歡你很久了，我自己也不知道是從什麼時候開始的，也許是從和你成爲朋友開始的，也許是從遇到你的時候就已經喜歡你了。,happiness,1,張愛,friend,peer,張愛,surprise,2,,,65,1,neutral,1
374,0,陳子明,小愛，你到底喜不喜歡我？,fear,1,張愛,couple,peer,,,0,陳子明,sadness,12,1,neutral,2
374,1,陳子明,沒關係，不喜歡沒關係，做朋友。,sadness,1,張愛,couple,peer,陳子明,fear,12,張愛,happiness,15,1,neutral,2
374,2,張愛,誰說不喜歡了？,happiness,1,陳子明,couple,peer,陳子明,sadness,15,陳子明,surprise,7,1,neutral,1
374,3,陳子明,你的意思是你喜歡？,surprise,1,張愛,couple,peer,張愛,happiness,7,張愛,happiness,9,1,neutral,1
374,4,張愛,我都這樣說了，你還非要逼問我呀？女孩子的臉皮是很薄的。,happiness,1,陳子明,couple,peer,陳子明,surprise,9,陳子明,happiness,27,1,neutral,1
374,5,陳子明,哦，嘿嘿！小愛，你放心，我陳子明一定對你一心一意，絕無二心，一定讓你做最幸福的女孩子。,happiness,1,張愛,couple,peer,張愛,happiness,27,張愛,happiness,43,1,neutral,1
374,6,張愛,話可別說得太早哦！小心哪天想反悔都來不及。,happiness,1,陳子明,couple,peer,陳子明,happiness,43,,,21,1,neutral,1
375,0,陳子明,今天，我陳子明請在坐的各位作證，我陳子明保證對我的女朋友張愛一定一心一意，一輩子都對她好，絕對不會讓她傷心，讓她難過，讓她吃苦愛累，對她一定不離不棄。,happiness,1,張愛,couple,peer,,,0,張愛,happiness,75,1,neutral,1
375,1,張愛,你幹嘛呀？你。,happiness,1,陳子明,couple,peer,陳子明,happiness,75,,,7,1,neutral,1
376,0,陳子明,我們去走走吧！,happiness,1,張愛,couple,peer,,,0,張愛,happiness,7,1,neutral,1
376,1,張愛,好啊！,happiness,1,陳子明,couple,peer,陳子明,happiness,7,,,3,1,neutral,1
377,0,張愛,哎！鞦韆！我們去盪鞦韆吧？,happiness,1,陳子明,couple,peer,,,0,陳子明,happiness,13,1,neutral,1
377,1,陳子明,盪鞦韆？你還是三歲小孩啊？,happiness,1,張愛,couple,peer,張愛,happiness,13,張愛,happiness,13,1,neutral,1
377,2,張愛,怎麼了？大人就不能盪鞦韆了？,happiness,1,陳子明,couple,peer,陳子明,happiness,13,陳子明,happiness,14,1,neutral,1
377,3,陳子明,好好好！從現在起，只要你想做的事我都答應。,happiness,1,張愛,couple,peer,張愛,happiness,14,張愛,happiness,21,1,neutral,1
377,4,張愛,這還差不多！快點。,happiness,1,陳子明,couple,peer,陳子明,happiness,21,,,9,1,neutral,1
378,0,陳子明,抓緊了啊！,happiness,1,張愛,couple,peer,,,0,張愛,happiness,5,1,neutral,1
378,1,張愛,恩。,happiness,1,陳子明,couple,peer,陳子明,happiness,5,,,2,1,neutral,1
379,0,張愛,哇！好好玩！再高點。再高點。,happiness,1,張心,brothers and sisters,peer,,,0,張心,happiness,14,1,neutral,1
379,1,張心,啊！中了中了！,happiness,1,張愛,brothers and sisters,peer,張愛,happiness,14,,,7,1,neutral,1
380,0,張心,恩！我還要！小猴子，小狗，還有小豬。,happiness,1,劉輝,friend,peer,,,0,劉輝,happiness,18,1,neutral,1
380,1,劉輝,這麼貪心啊！,happiness,1,張心,friend,peer,張心,happiness,18,張心,happiness,6,1,neutral,1
380,2,張心,怎麼了？捨不得啊？,happiness,1,劉輝,friend,peer,劉輝,happiness,6,劉輝,happiness,9,1,neutral,1
380,3,劉輝,哪有！,happiness,1,張心,friend,peer,張心,happiness,9,張心,happiness,3,1,neutral,1
380,4,張心,諾！我就要那只可愛的小豬。你給我打下來。,happiness,1,劉輝,friend,peer,劉輝,happiness,3,劉輝,happiness,20,1,neutral,1
380,5,劉輝,這還用打，你不已經有一個了嘛！,happiness,1,張心,friend,peer,張心,happiness,20,張心,happiness,15,1,neutral,1
380,6,張心,我哪有啊？,happiness,1,劉輝,friend,peer,劉輝,happiness,15,,,5,1,neutral,1
381,0,張心,哈哈哈！！！！！！！,happiness,1,劉輝,friend,peer,,,0,劉輝,happiness,10,1,neutral,1
381,1,劉輝,怎麼樣？我這頭小豬你還喜歡嗎？,happiness,1,張心,friend,peer,張心,happiness,10,張心,happiness,15,1,neutral,1
381,2,張心,恩，還湊合。,happiness,1,劉輝,friend,peer,劉輝,happiness,15,劉輝,surprise,6,1,neutral,1
381,3,劉輝,啊？湊合？難道我還不如牆上那頭笨豬啊？,surprise,1,張心,friend,peer,張心,happiness,6,張心,happiness,19,1,neutral,1
381,4,張心,誰說它笨了？它可比你聰明多了！,happiness,1,劉輝,friend,peer,劉輝,surprise,19,劉輝,happiness,15,1,neutral,1
381,5,劉輝,是嘛？我生氣了！我要咬你！啊。,happiness,1,張心,friend,peer,張心,happiness,15,張心,happiness,15,1,neutral,1
381,6,張心,討厭你。哈哈哈。,happiness,1,劉輝,friend,peer,劉輝,happiness,15,劉輝,happiness,8,1,neutral,1
381,7,劉輝,別跑！我來了。,happiness,1,張心,friend,peer,張心,happiness,8,,,7,1,neutral,1
382,0,張心,姐，我有事想和你們說。,neutral,1,張愛,brothers and sisters,peer,,,0,張愛,surprise,11,1,neutral,2
382,1,張愛,什麼事啊？,surprise,1,張心,brothers and sisters,peer,張心,neutral,11,張心,fear,5,1,neutral,1
382,2,張心,我想讓你把我們在咖啡館談的跟爸媽說清楚。,fear,1,張愛,brothers and sisters,peer,張愛,surprise,5,張愛,surprise,20,1,neutral,2
382,3,張愛,爲什麼要跟爸媽那些？,surprise,1,張心,brothers and sisters,peer,張心,fear,20,張心,fear,10,1,neutral,1
382,4,張心,姐！我真的快受不了了你知道嗎？我真的快喘不過氣來了。,fear,1,張愛,brothers and sisters,peer,張愛,surprise,10,張愛,surprise,26,1,neutral,2
382,5,張愛,還沒考呢！你不要這麼沒有信心！,surprise,1,張心,brothers and sisters,peer,張心,fear,26,張心,fear,15,1,neutral,1
382,6,張心,關鍵這不是信心不信心的問題。姐，我那天跟你說得很清楚了。我不是學習的料，學不進，考也沒希望的。何必花冤枉錢呢？我就是想，跟爸媽說了我心裏的壓力會少些，會好受些。要不然再這樣下去我怕還沒到高考就被壓力給打倒了。,fear,1,張愛,brothers and sisters,peer,張愛,surprise,15,張愛,surprise,104,1,neutral,2
382,7,張愛,好吧！你想說的話就跟爸媽說吧！,surprise,1,張心,brothers and sisters,peer,張心,fear,104,張心,fear,15,1,neutral,1
382,8,張心,我不敢啊！所以纔來找你幫我去說。,fear,1,張愛,brothers and sisters,peer,張愛,surprise,15,張愛,neutral,16,1,suppressed,3
382,9,張愛,這事你得自己跟他們說啊！,neutral,1,張心,brothers and sisters,peer,張心,fear,16,張心,fear,12,1,neutral,2
382,10,張心,求你了姐！你陪我一起嘛！這樣我不會那麼怕。,fear,1,張愛,brothers and sisters,peer,張愛,neutral,12,張愛,sadness,21,1,neutral,2
382,11,張愛,你呀！該怎麼說你纔好！,sadness,1,張心,brothers and sisters,peer,張心,fear,21,,,11,1,neutral,2
383,0,張一榮,你們倆怎麼了？推推拉拉的。,surprise,2,"張心,張愛","parent,parent",superior,,,0,張愛,neutral,13,1,amplified,0
383,1,張愛,爸。我們有事想跟你和媽說。,neutral,1,張一榮,child,inferior,張一榮,surprise,13,張一榮,surprise,13,1,suppressed,4
383,2,張一榮,哦？什麼事，說吧！,surprise,1,張愛,parent,superior,張愛,neutral,13,張愛,neutral,9,1,neutral,2
383,3,張愛,就是。,neutral,1,張一榮,child,inferior,張一榮,surprise,9,張一榮,surprise,3,1,suppressed,4
383,4,張一榮,說啊，怎麼了？,surprise,1,張愛,parent,superior,張愛,neutral,3,張心,fear,7,1,neutral,1
383,5,張心,就是想跟你們說說我高考的事。,fear,1,張一榮,child,inferior,張一榮,surprise,7,張一榮,surprise,14,1,suppressed,4
383,6,張一榮,高考？怎麼了？,surprise,1,張心,parent,superior,張心,fear,14,張心,fear,7,1,neutral,1
383,7,張心,爸！就跟你直說了吧！高考我沒把握。,fear,1,張一榮,child,inferior,張一榮,surprise,7,張一榮,angry,17,1,suppressed,5
383,8,張一榮,你這是什麼話？！沒把握？！快到考試了怎麼可以說出這種話？！,angry,1,張心,parent,superior,張心,fear,17,張愛,neutral,29,1,suppressed,3
383,9,張愛,爸，你先別生氣。聽阿心把話說完嘛。,neutral,1,張一榮,child,inferior,張一榮,angry,29,張心,fear,17,1,suppressed,4
383,10,張心,爸，我的成績你也是知道的。一直都不如姐，現在你們把全部的希望都放在我身上，我真的感到壓力好大，被壓得快喘不過氣了。你發病的那天，姐找到我，和我談了很多，我跟姐也說過了，我會盡力考，但是能不能考上，我真的不敢保證。這些話早就想對你們說，可是一直不敢說。可是，現在我真的忍不住了，再這樣下去我怕我會被逼瘋的。,fear,1,張一榮,child,inferior,張愛,neutral,17,,,152,1,suppressed,4
384,0,張心,爸。你怎麼這麼看着我啊？。,surprise,1,張一榮,child,inferior,,,0,張一榮,sadness,13,1,suppressed,3
384,1,張一榮,你知道你說這話我對你有多失望嗎？我們對你都抱這麼大的信心，你反而對自己這麼不自信。你覺得說這話對得起誰？啊？！,sadness,1,張心,parent,superior,張心,surprise,13,張愛,sadness,55,1,neutral,2
384,2,張愛,爸。別這樣。,sadness,1,張一榮,child,inferior,張一榮,sadness,55,宋喬,sadness,6,1,suppressed,4
384,3,宋喬,行了，都少說一句吧。阿心，現在不管怎樣，現在抓緊時間好好複習，好好考吧！要相信自己，不要這麼沒信心。,sadness,1,張心,parent,superior,張愛,sadness,6,,,50,1,neutral,2
385,0,張心,媽！你們都這樣說，可是，你們有沒有爲我想過？我的壓力好大，壓得我都快斷氣了，你知道嗎？,sadness,1,宋喬,child,inferior,,,0,宋喬,sadness,43,1,suppressed,4
385,1,宋喬,我知道，你現在的壓力很大，學習有點緊張。可是，這高考是決定你的未來的。一定要好好考才行。,sadness,1,張心,parent,superior,張心,sadness,43,張心,fear,44,1,neutral,2
385,2,張心,哎呀！我知道，我都知道！可是我的學習成績就這樣，我能有什麼辦法？成績也不是我說能考多少就能考多少的。我現在就是想跟你們先說明，考試我會盡力考，可是，成績怎麼樣我就不敢保證了。,fear,2,"張一榮,宋喬","child,child",inferior,宋喬,sadness,44,張一榮,neutral,87,1,suppressed,4
385,3,張一榮,只要你真的盡力了，不管成績怎樣，我們不會怪你。,neutral,1,張心,parent,superior,張心,fear,87,張心,surprise,23,1,neutral,2
385,4,張心,真的？！,surprise,1,張一榮,child,inferior,張一榮,neutral,23,張一榮,happiness,4,1,suppressed,3
385,5,張一榮,不過，你最好真的盡全力！不然，看我怎麼收拾你！,happiness,1,張心,parent,superior,張心,surprise,4,張心,happiness,23,1,neutral,1
385,6,張心,你放心！考試是關乎着我自己的未來，我能不盡全力嘛？,happiness,1,張一榮,child,inferior,張一榮,happiness,23,宋喬,neutral,25,1,suppressed,4
385,7,宋喬,好了，時間不早了，早點休息吧！,neutral,1,張心,parent,superior,張心,happiness,25,張心,neutral,15,1,suppressed,3
385,8,張心,哎！我明天還要週考，先去睡了。,neutral,2,"張一榮,宋喬","child,child",inferior,宋喬,neutral,15,,,15,1,suppressed,3
